rxn_id,reconciled_flux,original_measured_flux
PAPA180,1.5261346829736198e-08,
PAPA181,1.5414611511757988e-08,
PETNT161pp,-3.117818367240562e-10,
PSSA160,9.61983019261894e-09,
PSSA181,1.0037030871442184e-08,
DAGK140,3.59063635840693e-08,
DAGK160,3.6071806886416186e-08,
DAGK141,3.596573853331113e-08,
DAGK161,3.5898490521353106e-08,
AGPAT181,1.9692996679342534e-08,
MDDEP3pp,4.364019455506301e-09,
MDDEP4pp,5.462496030332664e-09,
MLTGY1pp,3.936401245551733e-09,
CGLYtex,9.726591819510215e-09,
3HAD40,9.38316960519266e-09,
PLIPA1E141pp,9.025141209370335e-09,
3OAS60,9.383290065812809e-09,
3OAS160,8.411507985495042e-09,
3OAR60,9.384203855098714e-09,
3OAR80,9.388977568475646e-09,
MLDCP3App,-2.3245743823994356e-10,
MLDCP1Bpp,4.581545111365258e-09,
2AGPE181tipp,9.547824712347766e-09,
2AGPA140tipp,6.3575525585287386e-09,
2AGPA160tipp,6.287871957160855e-09,
2AGPA180tipp,6.456875516920589e-09,
2AGPA141tipp,6.2891171519095376e-09,
EX_urate_e,-6.384369202468841e-09,
PLIPA1G160pp,6.536975657808345e-09,
PLIPA1G141pp,6.34572283539477e-09,
LPLIPAL2E160,7.991117609148338e-09,
LPLIPAL2G140,3.805470633676841e-09,
LPLIPAL2G160,3.878051003761752e-09,
2AGPE140tipp,9.079787455116051e-09,
2AGPE160tipp,9.46476145756569e-09,
2AGPE180tipp,9.137303537883286e-09,
2AGPE141tipp,9.033422938170583e-09,
2AGPE161tipp,9.477587328975093e-09,
2AGPA161tipp,6.258667620236759e-09,
2AGPA181tipp,6.600253970163946e-09,
2AGPG120tipp,6.633346504099156e-09,
LPLIPAL2G120,3.826372001939918e-09,
PA141abcpp,1.3059179223046566e-08,
PA161abcpp,1.3014592539019286e-08,
PA180abcpp,1.3308550822835075e-08,
PGPP161pp,7.93962222299756e-09,
PE120abcpp,1.139070078870138e-08,
PE180abcpp,1.1187361091102503e-08,
PAPA140,1.523915157057986e-08,
PAPA141,1.522067945775966e-08,
PAPA161,1.524291150769082e-08,
GTHOXtex,9.904064800898238e-09,
DSBAO1,7.145107421121221e-10,
DSBAO2,-7.145318386018862e-10,
DSBDR,9.967338141812289e-09,
TDSR1,4.9783994188046425e-09,
CGLYabcpp,4.325421225315466e-08,
PLIPA2A120pp,-6.30397497711361e-10,
PLIPA2A160pp,-9.822196151059188e-10,
CLPNH180pp,1.2902663163809935e-08,
LPLIPAL2E120,7.369444796864243e-09,
EAR100x,2.156273576277035e-09,
EAR120x,9.463225716315295e-09,
EAR160x,6.830313576231969e-09,
EAR140y,2.6497767375740247e-09,
3OAS121,1.7929574141057024e-08,
3OAS80,9.387124272299748e-09,
3OAS100,1.924611752016541e-08,
3OAS120,1.2247517854558143e-08,
3OAR40,9.383064588176846e-09,
3OAR100,1.9249394428210256e-08,
3HAD60,9.385186459588246e-09,
3HAD100,1.925274015145873e-08,
3HAD140,1.1757365509125893e-08,
3HAD160,8.427882668447742e-09,
AGPAT180,1.8525235756763145e-08,
AGPAT141,1.7861492819304584e-08,
AGPAT161,1.7411497953966505e-08,
DASYN120,2.6446972859909092e-08,
EAR40x,7.472920586246383e-09,
EAR60y,1.911310858611692e-09,
MLDEP1pp,-1.9790012546633506e-10,
MLDEP2pp,3.646917958786332e-09,
MLTGY2pp,2.8801214418223905e-09,
MLTGY4pp,5.5207110662963224e-09,
EAR60x,7.474902052277225e-09,
EAR80x,7.479439342575932e-09,
PE181abcpp,1.1150537362406855e-08,
12DGR161tipp,2.0641490698910188e-08,
12DGR181tipp,1.990643592443692e-08,
NTP11,-8.818422746826832e-13,
3OAS180,7.538393805118747e-09,
3HAD180,7.557300812372509e-09,
CDAPPA120,4.808165114467541e-10,
PSSA120,1.024808519348272e-08,
PSD120,1.026298958070857e-08,
PAPA120,1.52917911982383e-08,
EX_cpgn_un_e,-9.437814009623707e-10,
MDDEP1pp,6.44736505440808e-09,
MDDEP2pp,1.0464136389126448e-09,
PSD181,1.0054908062818857e-08,
DAGK180,3.582973431546548e-08,
DAGK181,3.533778110137594e-08,
PLIPA2E120pp,2.219633270450591e-09,
PLIPA2G141pp,-2.8591769350786135e-10,
PLIPA2G161pp,-3.41498661845783e-10,
LPLIPAL1A120pp,-6.226063982079373e-10,
LPLIPAL1A140pp,-8.236466536281123e-10,
LPLIPAL1A181pp,-5.360957199258317e-10,
LPLIPAL1E120pp,2.22782852041613e-09,
3OAR180,7.547812901143815e-09,
G3PAT120,3.744223041662983e-09,
PGSA120,1.574019663444269e-08,
TDSR2,4.978399418804626e-09,
GTHRDtex,9.756020833688598e-09,
GTHRDabc2pp,8.45655001829282e-09,
OMMBLHX3,4.097378231031694e-09,
NADHPO,-1.5701542512091218e-10,
ACOAD7f,4.1636386343130784e-08,
ACOAD8f,1.2621128606223492e-08,
ACOAD5f,7.752755939337575e-08,
ACOAD3f,5.7367608275055085e-08,
ACOAD2f,-2.52368348510838e-09,
ACOAD4f,6.536107871854589e-08,
ACOAD6f,5.898459512463654e-08,
NADH16pp,16.12845998045403,
NADH18pp,1.4657923947069416e-08,
EX_tartr__D_e,-3.2620159490014526e-09,
GLYBt2pp,5.586499250293378e-08,
DSERt2pp,3.0908138527883927e-09,
ALAt4pp,1.0428397148315556e-07,
LYSt3pp,0.10259232789985281,
EX_tungs_e,2.649785883203367e-10,
CTBTCAL2,-1.635579184409351e-10,
BGLA1,6.516031067144344e-09,
EX_crn__D_e,2.208842679413439e-10,
GDPMNP,1.3278622342236886e-08,
OPHHX3,4.384720568584099e-09,
AMMQLT8,1.2891128921292018e-10,
FA120ACPHi,7.38951862369791e-13,
FA80ACPHi,2.933266273443161e-09,
FA140ACPHi,-1.1184342992374266e-10,
FA100ACPHi,2.482815611556887e-09,
CRNDCAL2,-1.9252265040097951e-10,
CRNCAL2,-1.635579184409264e-10,
CHLt2pp,6.752380832923823e-08,
GLYt4pp,6.480154339524119e-08,
FRULYSE,5.0726338639017315e-09,
FRULYSt2pp,5.057138007937338e-09,
EX_psclys_e,-5.0255778840859715e-09,
TUNGStex,-2.649785883203366e-10,
COBALT2tpp,1.4381848926946161e-07,
OXCDC,1.5752558666963305e-10,
LPLIPAL2A140,6.366329912825779e-09,
LPLIPAL2A160,6.298006835713274e-09,
LPLIPAL2A161,6.266712891641903e-09,
LPLIPAL2A180,6.46805479568352e-09,
LPLIPAL2A181,6.609658540975809e-09,
DM_aacald_c,9.773711321328305e-09,
UM3PL,5.996479331897817e-09,
UM4PL,6.529550601765422e-09,
2MAHMP,2.5280140259754836e-08,
ZN2tpp,1.4139173426731324e-07,
NI2tpp,1.4139190958435775e-07,
COBALT2t3pp,1.3561256774837188e-07,
23DAPPAt2pp,5.947429390130831e-09,
PLIPA1A120pp,6.518469453428583e-09,
PLIPA1A140pp,6.348545389726488e-09,
PLIPA1A141pp,6.2811562206833885e-09,
PLIPA1A160pp,6.27752353241367e-09,
PLIPA1A161pp,6.2506664100048045e-09,
PLIPA1A180pp,6.4454374889286115e-09,
LPLIPAL2A120,6.534822504936092e-09,
CAt6pp,-430.04470414771004,
5DGLCNt2rpp,-8.050328653684652,
GALCTNt2pp,5.2209159724014255e-09,
GALCTNLtex,6.333962037871309e-09,
EX_galctn__L_e,-6.312580973851463e-09,
KDUI,-1.7835584528482382e-13,
CA2t3pp,430.04470414781065,
NADH17pp,5.962058201931309e-08,
FA161ACPHi,-1.896938970129894e-10,
FA141ACPHi,-1.5231410459987418e-10,
ARGt3pp,5.770516088258307e-08,
FA160ACPHi,-1.9740980733261376e-10,
MALDtex,4.342892962899056e-09,
OROTtex,8.767716950588856e-09,
PPAt4pp,-4.618515773847674e-09,
OROTt2_2pp,8.78358839779838e-09,
MALDt2_2pp,4.358259558174906e-09,
5DGLCNtex,-8.050328653684652,
EX_5dglcn_e,8.050328653684652,
DTARTD,3.307476959887645e-09,
PLIPA2E161pp,2.1130282877248233e-09,
PLIPA2E180pp,2.082772201149578e-09,
PLIPA2G120pp,1.1219622699512383e-11,
PLIPA2G180pp,-1.0608279685933367e-10,
LPLIPAL1A161pp,-9.625423352516573e-10,
LPLIPAL1A160pp,-9.719680945223539e-10,
PSCLYSt2pp,5.057138007937338e-09,
LYSt2pp,2.7400785333645685e-08,
GLYt2pp,6.480154339795179e-08,
ALAt2pp,1.0428397148948209e-07,
BALAt2pp,8.338616836911472e-09,
DALAt2pp,4.764952010116122e-08,
FE2tpp,8.486495575476938e-08,
MN2tpp,500.0000049949933,
MG2tpp,2.740077170032043e-08,
NI2t3pp,1.3785604319510344e-07,
PPAtex,-4.629991108999443e-09,
GALCTNLt2pp,6.355343101891155e-09,
GALCTLO,6.376353440761273e-09,
THYMt3pp,1.9265811536250268e-07,
PSCLYStex,5.041357946011655e-09,
THYMtex,-1.9265928448230504e-07,
CU2tpp,2.251141570908176e-08,
FE2t3pp,3.4367427956644515e-07,
MN2t3pp,6.480154339795188e-08,
MG2t3_2pp,-2.8910913614020588e-08,
CD2tpp,1.4381143868517156e-07,
ETHAt2pp,2.5197991103093792e-08,
FE3abcpp,3.063490267662563e-09,
THRA,-9.68663200893521e-09,
XYLK2,1.712054201551954e-08,
GLDBRAN2,500.00000494697844,
CLt3_2pp,-2.15259358180013e-09,
EX_ppal_e,8.430013793855046e-10,
POR5,-10.222803052624599,
HACD8,-3.1645762696390495e-08,
CTECOAI8,1.8757648630939313e-08,
CTECOAI6,7.132121757740024e-09,
MTHTHFSs,1.2055718992433382e-09,
SELGTHR,6.285514705927708e-11,
SELGTHR3,4.945192492199559e-11,
EX_slnt_e,2.6900079147029233e-09,
MALCOAMT,1.866803767284107e-09,
OGMEACPS,1.9795677655193564e-09,
OGMEACPR,1.9644969051022083e-09,
OPMEACPS,1.9136825528599426e-09,
LIPAabctex,-1.1890481828055858e-09,
DGUNC,2.193283309819121e-09,
CDGUNPD,2.2096553930011808e-09,
LDGUNPD,2.225981376340778e-09,
MPTAT,-1.0054279930871802e-09,
MOADSUx,-2.094111983100628e-09,
CMtpp,6.480154339795189e-08,
FUSAtpp,6.480154339795192e-08,
RFAMPtex,6.478620777263518e-08,
MINCYCtex,6.478620777235622e-08,
MINCYCtpp,6.480154339795189e-08,
DOXRBCNtex,6.478620777235622e-08,
DOXRBCNtpp,6.480154339795189e-08,
ETOHtrpp,1.473789482357774e-09,
REPHACCOAI,6.555922879846496e-09,
ACPPAT141,1.9323980314220588e-08,
ACPPAT161,1.9018799794289217e-08,
ACPPAT180,1.9871281345461464e-08,
APG3PAT160,1.4014047909753395e-08,
APG3PAT161,1.420602429906805e-08,
APG3PAT180,1.492675402644393e-08,
ICYSDS,-7.060296137592246e-09,
I4FE4SR,-1.7000020750497334e-09,
S2FE2ST,1.4742544843971962e-09,
BMOCOS,-1.919245906963931e-10,
BWCOS,-2.3003712782120872e-10,
BWCOGDS1,-1.6198309677718258e-10,
BWCOGDS2,-8.521118851050807e-11,
DHNPTE,-6.29471917971312e-12,
DHMPTR,9.536517657460683e-13,
NOVBCNtpp,6.480154339795184e-08,
CMtex,6.478620777235622e-08,
LALALGLUtex,9.716362629086028e-09,
LALADGLUtpp,9.733485117964185e-09,
I2FE2SS,5.241716262354773e-10,
I2FE2ST,4.691173288516271e-09,
I2FE2SS2,-1.7038725085794532e-09,
I4FE4ST,-1.695730253855696e-09,
S4FE4ST,-2.6893618201686656e-09,
S2FE2SS2,-2.6969689599386136e-09,
BTS5,1.8117022195682895e-09,
5MTRtex,5.9587433590532915e-09,
LALADGLUtex,9.716363055324156e-09,
LALALGLUtpp,9.733484265289636e-09,
3AMACHYD,-2.3175110689328495e-09,
3HPPtex,2.2671198145955215e-09,
EX_LalaDglu_e,-9.699240992684127e-09,
CCGS,3.385125005562812e-11,
CDGR,1.694901101615173e-11,
CBMD,-2.3270326014701865e-09,
MSAR,-2.312885872023601e-09,
EX_LalaLglu_e,-9.699240992882419e-09,
ACPPAT120,2.0183390199610532e-08,
CPH4S,3.4202889305839384e-11,
SHCHCS3,6.025990774546317e-11,
EX_ttrcyc_e,3.067671603079102e-11,
EX_mincyc_e,3.0671251191318e-11,
DM_4crsol_c,1.6294010539570658e-08,
URACPAH,-2.327026038463588e-09,
POAACR,-2.3222798342940586e-09,
ACPPAT160,1.8850598469618332e-08,
ACPPAT181,2.0755909462947374e-08,
APH141,4.826902658354903e-09,
APH161,4.820713512277639e-09,
APH180,4.955451644378464e-09,
APH181,5.0784049673780225e-09,
GTHPi,-2.2085773693488644e-09,
SEPHCHCS,6.298289723815697e-11,
DHNCOAS,1.5560754068682843e-10,
DHNCOAT,2.590829285235763e-10,
FESD1s,2.0395262817351528e-07,
EX_doxrbcn_e,3.0671251191318e-11,
EX_fusa_e,3.067671603078528e-11,
EX_cm_e,3.0671251191318e-11,
EX_novbcn_e,3.0676716030782475e-11,
I2FE2SR,2.464473465586322e-09,
TYRL,1.6294704327818195e-08,
THZPSN3,-5.070123471395186e-09,
APG3PAT120,1.5234995615800853e-08,
APH120,4.956216484594156e-09,
MOCDS,-3.040482367948115e-11,
FUSAtex,6.478620503993653e-08,
NOVBCNtex,6.478620503993645e-08,
EX_rfamp_e,3.067125063340066e-11,
QUIN2tex,7.044526748705979e-09,
EX_quin_e,-7.0327923916526715e-09,
FORCT,2.8294907930981376e-10,
DHPTDCs2,1.2062033404104028e-09,
EX_3hpp_e,-2.2648507732098425e-09,
PACCOAE,6.4202920492965096e-09,
OXDHCOAT,6.822971269314359e-09,
HADPCOADH3,7.079741490191647e-09,
O16A4COLIPAabctex,1.8763338826215858e-11,
COLIPAabctex,-1.414656003018881e-09,
ENLIPAabctex,-1.0502702202766963e-09,
DM_mththf_c,-1.025644223360594e-09,
PYROX,-2.3317290226971518e-09,
BMOGDS1,-1.359534173879543e-10,
MPTS,-1.0448370658906613e-09,
MOCOS,-2.7689910717247866e-10,
BMOGDS2,-7.201264161231803e-11,
FESD2s,6.693075861373782e-11,
S2FE2SR,-6.485342695771525e-10,
ACACT8r,3.177920481216842e-08,
CTECOAI7,8.684372089633574e-09,
CLIPAabctex,3.7191182716569e-11,
K2L4Aabctex,-1.6569305781282355e-10,
FDH4pp,5.287830622513021,
FDH5pp,5.962058140927795e-08,
ACPPAT140,1.9542799575724778e-08,
APG3PAT140,1.4688549731146532e-08,
APG3PAT141,1.4504580717407277e-08,
APG3PAT181,1.5686760591698038e-08,
APH140,4.862804008506926e-09,
APH160,4.846625399036227e-09,
OPMEACPD,1.880752673996238e-09,
EPMEACPR,1.8650615838693203e-09,
AOXSr2,1.8357429702734358e-09,
MEOHtrpp,-7.700852315239875e-09,
SCYSDS,-7.1891601767421764e-09,
S2FE2SS,-5.729158758197522e-10,
S4FE4SR,-2.6936057210156807e-09,
SELtex,2.7696720308758475e-09,
SELR,2.761621968742847e-09,
OGMEACPD,1.948161572946583e-09,
EGMEACPR,1.9310759859159674e-09,
OPMEACPR,1.8970730765397224e-09,
PMEACPE,1.8506935895597253e-09,
MEOHtex,-7.703487483037432e-09,
EX_5mtr_e,-5.958720249098958e-09,
MECDPDH5,1.1642603286995971e-08,
RNTR1c2,-6.5585047331278534e-09,
RNTR2c2,-6.572826847086993e-09,
RNTR3c2,-4.709359963521518e-09,
RNTR4c2,-5.4818126012998305e-09,
FLDR2,10.222803040944687,
CDGS,3.9980035626683226e-11,
5MTRtpp,-5.958766469007625e-09,
TTRCYCtex,6.47862050399365e-08,
TTRCYCtpp,6.480154339795189e-08,
FESR,4.0804997742665216e-07,
OXCOAHDH,6.691553710396481e-09,
DHACOAH,6.951356379753365e-09,
THFAT,500.00000499122586,
FOMETRi,500.0000049912224,
SLNTtex,-2.6900079147029233e-09,
SELGTHR2,6.13992395698274e-11,
GDPTPDP,4.737900865258852e-09,
COLIPAKpp,1.0865934896727055e-10,
3HPPtpp,-2.269388855981201e-09,
MPTSS,-2.0994296147591363e-09,
CPMPS,-1.0544197865938165e-09,
LIPOCT,-8.242044778352731e-10,
LIPOS,-4.358897527193408e-09,
OCTNLL,-3.5282152270904092e-09,
LIPATPT,4.356956362945317e-09,
LIPAMPL,4.364601313471885e-09,
ALDD19xr,6.2635054745838535e-09,
MMM,1.8012858877301992,
MOGDS,-3.134293256982622e-11,
WCOS,-2.6436493840694484e-10,
RFAMPtpp,6.480154339795189e-08,
VPAMTr,0.02947728694256673,
ACOLIPAabctex,6.713227181673291e-11,
ECA4COLIPAabctex,1.2674322393597085e-09,
COLIPAPabctex,5.854988185206714e-11,
CH4tex,-6.179672329556478e-09,
TARTRDtex,3.2771696192968503e-09,
3OXCOAT,7.208075986794365e-09,
BTNt2ipp,-1.8065701677302905e-09,
BTNtex,-1.8043078969501124e-09,
2DGULRGx,2.8228448719532143e-09,
2DGULRGy,-4.510190043532089e-10,
AP4AS,6.269512699268738e-09,
ARBTptspp,1.0751934611646258e-11,
ARBTtex,-4.919971072302259e-13,
EX_arbt_e,1.1806654020804297e-11,
DMSOtpp,-2.851533904275831e-11,
PYDXtex,-4.466717931904919e-09,
PYDXtpp,-4.460134182988474e-09,
SUCASPtpp,0.06026642603577673,
SUCMALtpp,2.3165008806474345e-08,
PYDXNtex,2.8570033736012163e-09,
PYDXNtpp,2.863745967015173e-09,
PYDAMtex,9.274256579169349e-09,
PYDAMtpp,9.288645051111532e-09,
13PPDH2,-1.9514512764091947e-11,
TARTt2_3pp,1.493384780050817e-08,
SUCTARTtpp,-1.1641524510915924e-08,
APCS,1.8465032570727736e-11,
CHTBSptspp,2.971324207667749e-11,
CHTBStex,1.5196631345292482e-11,
TRPtipp,6.48015433979519e-08,
TYRtipp,6.480154339795208e-08,
ThDPAT,1.0737477508151653e-11,
GHBDHx,-1.109961511855936e-13,
APPLDHr,-7.170569007938991e-13,
SPMDt3pp,1.408911802413005e-08,
PHEtipp,6.480154339795229e-08,
G2PP,4.103459338847657e-09,
MALt3pp,6.480154339795152e-08,
CITt3pp,4.547669221197854e-07,
DHNPA2r,3.04244235975458e-11,
QUIN2tpp,7.0562611057592865e-09,
GLYC2Pabcpp,4.091199121601545e-09,
CRNDtex,-2.114334290723587e-10,
SHGO,2.0563456452754815e-09,
NADHXD,3.266990132890039e-08,
NADPHHR,1.6321503825272687e-08,
NADPHHS,1.632150382527269e-08,
NADHHS,1.6321898923593032e-08,
NADHXE,-1.6334950664450192e-08,
SELabcpp,2.7696720308758463e-09,
PYK2,6.279513050825766e-09,
PYK3,6.279513050759388e-09,
PYK4,6.279513050825864e-09,
NADPHXD,3.267093870668792e-08,
NADHHR,1.6321898923593025e-08,
NADPHXE,1.6335469353343957e-08,
ALAtpp,2.0651701655372476e-07,
DHBSZ3FEabcpp,-1.5642475600075084e-11,
FE3DHBZS3R,4.0325713912676135e-12,
DXYLONtpp,6.9220708528235075e-09,
DXYLTD,6.932989660013307e-09,
2DDARAA,6.9439084672038295e-09,
2DGLCptspp,1.017051463491256e-11,
GNP,0.7464756417137144,
ALLTAMH2,2.4186664834143596e-07,
UGCIAMH,2.418685738087354e-07,
METGLCUR,5.84752355788259e-09,
ACOAD1fr,500.00000491854155,
23DOGULNt4pp,2.980526672903844e-11,
FE3DCITexs,1.2676429845874558e-07,
FEENTERES,3.1392180557830325e-11,
FEENTERR4,-3.928192902591671e-09,
DXYLONtex,6.9111520456337084e-09,
PSURItex,2.9049072426205457e-11,
ALR2x,2.683341642013579e-09,
OMPHHXy,5.729560866998004e-10,
CHLt3pp,6.22644676703534e-08,
GLYBt3pp,7.654374989564608e-08,
AI2tpp,2.3712689763041017e-08,
Ftpp,2.4157281194941776e-12,
SQVOSI,7.310807708928182e-09,
6D6SPA,7.3387116655093895e-09,
DHPStr,7.348118459633403e-09,
SQtr,7.26145310922944e-09,
DHPStex,-7.349631736984347e-09,
FMNtex,7.462025084918476e-09,
EX_dxylnt_e,-6.9002332384439085e-09,
AI2K,2.6659889458785517e-10,
CLBtex,-1.5620819460304615e-11,
ACOXT,-2.668772767239224e-10,
EX_mththf_e,2.2304379032732725e-09,
2HESR,-1.4911121975542704e-16,
CHOLID,5.991090054515111e-14,
CHOLATEtpp,-4.747587060930095e-16,
4ABZGLUH,2.8792942435345777e-09,
4ABZGLUtr,2.879761013569349e-09,
PHDA,-1.7835526573988203e-13,
TEO2M,5.116916478507364e-12,
PACOAT,3.7245490209549652e-09,
CYSItpp,2.4157281194941776e-12,
DHPTDNR,-1.3137904228133462e-09,
DHPTDNRN,1.3138044600879167e-09,
PCNO,-1.2523393447447946e-10,
HPACOAT,6.606388988163442e-11,
PUACGAMtr,6.472990795740252e-12,
DC6PDA,3.7557078705164316e-11,
5DGLCNR,2.7400771821426395e-08,
PIt2rpp,2.2315283245469537e-07,
LEUt2rpp,2.740078654147216e-08,
LCTStpp,6.587396238966262e-08,
ILEt3pp,0.050119082180403646,
METt3pp,0.08124842933829687,
GSNt3pp,5.058958967273074e-08,
CLtipp,4.2046115057610115e-09,
5DKGR,8.050328686908427,
PItpp,8.865812662112131e-08,
LEUt3pp,0.09424378333597287,
INSt3pp,5.6665605788939764e-08,
INDOLEt2rpp,499.97801017928947,
ILEt2rpp,2.740079960881988e-08,
GLYtpp,1.2353905885057106e-07,
PYK6,6.279513050825797e-09,
FADt,-8.925148876935922e-09,
FADtex,-8.917893661182409e-09,
AI2abcpp,2.1481780177636612e-08,
PAI2I,2.669485532073205e-10,
4HBZt3pp,1.5731206971568095e-11,
CURR,1.1372582518645468e-11,
LKDRA,1.0163675803321002e-12,
METNA,2.137558346671447e-14,
XYHDL,1.5727147979840163e-11,
2DGLCtex,-1.3106644858076302e-12,
E4PP,1.1233925854109704e-11,
PUACGAMS,-1.523869012862965e-12,
RU5PP,3.0798175262678234e-11,
6D6SFK,7.327722073262958e-09,
3SLAR,7.344676212053013e-09,
SQtex,7.2367203076169784e-09,
EX_dhps_e,7.351145014335289e-09,
MOX,1.3392501172837396e-08,
URATEtex,6.3994892307196586e-09,
EX_cs1_e,3.0936369812549225e-11,
CBL1tonex,-8.931667888775158e-09,
CBItonex,-3.2799210310433726e-11,
ARHGDx,8.368935770868762e-14,
CPL,6.172563627463169e-09,
EX_mepn_e,-6.047821229932372e-09,
CH4t2pp,6.177581760250748e-09,
INOSTO,7.116908065780101e-09,
HPYRP,0.1311903487267207,
PSURIK,7.59227022057496e-11,
Ftex,1.2078640597472083e-12,
CYSItex,-1.2078640597472067e-12,
SERtpp,2.049724929638201e-07,
QUINDHyi,5.9074243422468005e-09,
DHGLYH,2.1365121282172703e-08,
PNSPA,3.90358269443735e-12,
4HTHRK,6.303402138935468e-09,
EX_sq_e,-7.211987506004516e-09,
URATEtpp,6.414609258970474e-09,
CS1tex,-1.5468184906274716e-11,
ADOCBLtonex,8.930222393272796e-09,
PETNT181pp,-7.322681170528698e-10,
ARMEPNS,6.1326738017149295e-09,
RPNTPH,6.15716589547734e-09,
PRCPD,6.178742868557482e-09,
MEPNtex,6.076381556041033e-09,
UDPGPT,2.594445827258667e-11,
MEPNabcpp,6.104941882149694e-09,
OMMBLHXy,-3.730859715128736e-09,
OPHHXy,-3.6740299974328536e-09,
PROD3,0.14811560747280136,
F1PP,3.593719907613383e-09,
ACP1p,1.1755315832152892e-11,
EX_4abzglu_e,-2.8807127555057085e-09,
3HPADHi,3.8960210324556713e-11,
4ABZGLUtex,2.8802368845375288e-09,
2HPTCOAT,6.606935838357994e-11,
EX_metglcur_e,-5.808110839663751e-09,
MC6PH,2.556252291963112e-11,
SLNTabcpp,-2.690007914702924e-09,
VALt2rpp,6.649232814139113e-08,
VALt3pp,6.318388831705817e-08,
MN2tipp,500.0000049950067,
PSURItpp,5.8098144852410784e-11,
CYSTA,-9.668309372590754e-09,
FE3DCITR5,4.232169558083632e-14,
4HTHRA,-6.292330467586717e-09,
GAPP,7.560931771347422,
METGLCURt2pp,5.8342070312473665e-09,
METGLCURtex,5.821158935455558e-09,
FMNt,7.474125524399613e-09,
AI2tex,-2.230673744338839e-09,
PAI2T,2.676173106776641e-10,
CUt2pp,2.3633914768260638e-09,
DHCURR,1.1372582518645502e-11,
RHMND,5.081837898044106e-13,
3HBZCT,6.606935838357994e-11,
CXSAMS,9.272656270164312e-12,
EX_2dglc_e,1.2791843606527835e-11,
THRt2rpp,5.0702373429794976e-08,
SERt2rpp,1.0471901219160374e-07,
ACOAD1f,500.0000049147202,
AMPNTAT,-1.6789866978277858e-13,
SQGH,2.5061617763761462e-11,
URAtpp,1.3533446190639002e-07,
ASPtpp,0.10042097276659932,
FUMt1pp,0.020089758628574907,
SUCCt1pp,0.04017564377008197,
QUINDH,1.1605711205657924e-09,
LCARSyi,2.7400771821447925e-08,
BIOMASS_Ec_iML1515_core_75p37M,-9.907581233101699e-09,0.72
BIOMASS_Ec_iML1515_WT_75p37M,-9.906011664599391e-09,0.72
