EX_glc__D_e_i,EX_ala__L_e_i,EX_arg__L_e_i,EX_asn__L_e_i,EX_asp__L_e_i,EX_glu__L_e_i,EX_gln__L_e_i,EX_gly_e_i,EX_his__L_e_i,EX_ile__L_e_i,EX_leu__L_e_i,EX_lys__L_e_i,EX_met__L_e_i,EX_phe__L_e_i,EX_pro__L_e_i,EX_ser__L_e_i,EX_thr__L_e_i,EX_trp__L_e_i,EX_tyr__L_e_i,EX_val__L_e_i,EX_thm_e_i,EX_pydxn_e_i,EX_cys__L_e_i,EX_cl_e_i,EX_nh4_e_i,EX_so4_e_i,EX_pi_e_i,EX_k_e_i,EX_na1_e_i,EX_mg2_e_i,EX_ca2_e_i,EX_fe2_e_i,EX_zn2_e_i,EX_cu2_e_i,EX_mobd_e_i,EX_cit_e_i,EX_tsul_e_i,EX_o2_e_i,EX_co2_e_i,EX_h_e_i,EX_h2o_e_i,EX_fe3_e_i,EX_mn2_e_i,EX_ni2_e_i,EX_sel_e_i,EX_cobalt2_e_i,EX_tungs_e_i,EX_slnt_e_i,GR_AVG
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,7.971490658819675446e+00,8.775951564311981201e+00,7.716858461499214172e+00,1.231951420195400715e+00,8.556284233927726746e+00,9.901028387248516083e+00,6.955996938049793243e+00,5.865186024457216263e+00,0.000000000000000000e+00,1.277344964444637299e+01,2.914911862462759018e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.559383518993854523e+01,9.646132178604602814e+00,8.551289960741996765e+00,6.038680039346218109e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.869704604148864746e+00,0.000000000000000000e+00,1.518404148519039154e+01,1.046280838549137115e+01,0.000000000000000000e+00,1.651957921683788300e+01,1.396316535770893097e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.389515668153762817e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.035059295594692230e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.638918496668338776e+00,1.626100949943065643e+01,7.244641514999999865e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,9.390363954007625580e+00,1.203512817621231079e+01,7.358873970806598663e+00,0.000000000000000000e+00,9.581742435693740845e+00,5.128487907350063324e+00,4.703661482781171799e+00,4.437662288546562195e+00,0.000000000000000000e+00,1.108164668083190918e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.892313182353973389e+00,1.074975188821554184e+01,6.485351808369159698e+00,0.000000000000000000e+00,1.934580663219094276e+00,1.495328284800052643e+01,0.000000000000000000e+00,1.614495776593685150e+01,9.068415947258472443e+00,0.000000000000000000e+00,2.148137688636779785e+01,7.840692512691020966e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.992365345358848572e+01,2.074342489242553711e+01,0.000000000000000000e+00,7.354182638227939606e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.242515049874782562e+00,1.077887948602437973e+01,7.446580468333333647e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.319637030363082886e+01,8.297396004199981689e+00,1.158377498388290405e+01,0.000000000000000000e+00,1.226860336959362030e+01,1.146756399422883987e+01,8.915619216859340668e+00,7.931917272508144379e+00,0.000000000000000000e+00,1.542971357703208923e+01,2.376075545325875282e+00,0.000000000000000000e+00,1.066087279468774796e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.297002978622913361e+01,1.095885522663593292e+01,6.836101822555065155e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.131617553532123566e+00,0.000000000000000000e+00,1.663202539086341858e+01,1.382199503481388092e+01,0.000000000000000000e+00,2.332367479801177979e+01,0.000000000000000000e+00,3.273919839411973953e+00,2.069117046892642975e+01,2.627534121274948120e+01,9.947198517620563507e+00,0.000000000000000000e+00,1.252121761441230774e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.410936392843723297e+01,1.699766054749488831e+01,7.353955506666666198e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,7.977926731109619141e+00,8.778731115162372589e+00,7.721752934157848358e+00,1.236216742545366287e+00,8.561340086162090302e+00,9.905113838613033295e+00,6.960523352026939392e+00,5.868611447513103485e+00,0.000000000000000000e+00,1.277743600308895111e+01,2.919548163190484047e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.559388332068920135e+01,9.651495218276977539e+00,8.556013144552707672e+00,6.042628884315490723e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.870770558714866638e+00,0.000000000000000000e+00,1.518668018281459808e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.652373544871807098e+01,1.396889716386795044e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.389941200613975525e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.035563323646783829e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.645380049943923950e+00,1.626345850527286530e+01,7.598542016666667287e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,7.977853119373321533e+00,8.778699263930320740e+00,7.721697725355625153e+00,1.236168523319065571e+00,8.561281338334083557e+00,9.905065000057220459e+00,6.960473097860813141e+00,5.868572164326906204e+00,0.000000000000000000e+00,1.277739070355892181e+01,2.919496139511466026e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.559388473629951477e+01,9.651433639228343964e+00,8.555957935750484467e+00,6.042585708200931549e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.870756402611732483e+00,0.000000000000000000e+00,1.518664762377738953e+01,1.046550229191780090e+01,0.000000000000000000e+00,1.652368448674678802e+01,1.396883204579353333e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.389936670660972595e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.035557519644498825e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.645307146012783051e+00,1.626343019306659698e+01,7.431628818333333442e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.319795295596122742e+01,8.295801319181919098e+00,1.158471353352069855e+01,0.000000000000000000e+00,1.227016761898994446e+01,1.146637558937072754e+01,8.917150199413299561e+00,7.933263517916202545e+00,0.000000000000000000e+00,1.542758591473102570e+01,2.378507563844323158e+00,0.000000000000000000e+00,1.066166907548904419e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.297089047729969025e+01,1.095956940203905106e+01,6.837955564260482788e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.130039855837821960e+00,0.000000000000000000e+00,1.662964858114719391e+01,1.382172748446464539e+01,0.000000000000000000e+00,2.332166180014610291e+01,0.000000000000000000e+00,3.272436633706092834e+00,2.068802922964096069e+01,2.627235993742942810e+01,9.945544376969337463e+00,0.000000000000000000e+00,1.252291209995746613e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.411110654473304749e+01,1.699711553752422333e+01,7.569994126666665935e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.317756392061710358e+01,8.312396518886089325e+00,1.157227668911218643e+01,0.000000000000000000e+00,1.225105121731758118e+01,1.147850170731544495e+01,8.898385576903820038e+00,7.916494905948638916e+00,0.000000000000000000e+00,1.544975720345973969e+01,2.350363107398152351e+00,0.000000000000000000e+00,1.065061103552579880e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.295915223658084869e+01,1.094990290701389313e+01,6.816092170774936676e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.146646380424499512e+00,0.000000000000000000e+00,1.665455482900142670e+01,1.382298313081264496e+01,0.000000000000000000e+00,2.334183000028133392e+01,0.000000000000000000e+00,3.289526589214801788e+00,2.072083175182342529e+01,2.630263701081275940e+01,9.963002391159534454e+00,0.000000000000000000e+00,1.250222295522689819e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.408924244344234467e+01,1.700122930109500885e+01,7.394840099999999694e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,9.349242597818374634e+00,1.250357627868652344e+01,7.240964956581592560e+00,1.341465776786208153e+00,7.654748558998107910e+00,4.908108878880739212e+00,4.924690630286931992e+00,3.758463785052299500e+00,0.000000000000000000e+00,1.422190353274345398e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.069335114210844040e+01,8.719572760164737701e+00,9.550184942781925201e+00,4.267500620335340500e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.138171643018722534e+01,0.000000000000000000e+00,1.431747138500213623e+01,1.053990889340639114e+01,0.000000000000000000e+00,1.826574727892875671e+01,1.215990714728832245e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.214322425425052643e+01,2.165609292685985565e+01,0.000000000000000000e+00,9.117259457707405090e+00,1.547096446156501770e+00,0.000000000000000000e+00,6.561723276972770691e+00,1.199450865387916565e+01,7.539815829999999552e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,9.349231272935867310e+00,1.250357203185558319e+01,7.240954339504241943e+00,1.341459937393665314e+00,7.654738649725914001e+00,4.908098969608545303e+00,4.924681782722473145e+00,3.758458830416202545e+00,0.000000000000000000e+00,1.422189645469188690e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.069334831088781357e+01,8.719562143087387085e+00,9.550175741314888000e+00,4.267493542283773422e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.138171430677175522e+01,0.000000000000000000e+00,1.431746572256088257e+01,1.053990039974451065e+01,0.000000000000000000e+00,1.826574020087718964e+01,1.215989865362644196e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.214321576058864594e+01,2.165608443319797516e+01,0.000000000000000000e+00,9.117249548435211182e+00,1.547092730179429054e+00,0.000000000000000000e+00,6.561713367700576782e+00,1.199450016021728516e+01,7.490230250000000645e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,9.400043897330760956e+00,1.204036310315132141e+01,7.366436868906021118e+00,0.000000000000000000e+00,9.591227732598781586e+00,5.135957375168800354e+00,4.710730332881212234e+00,4.442362114787101746e+00,0.000000000000000000e+00,1.108685541898012161e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.902175031602382660e+00,1.075853291898965836e+01,6.491748951375484467e+00,0.000000000000000000e+00,1.933692013844847679e+00,1.495967008173465729e+01,0.000000000000000000e+00,1.615090757608413696e+01,9.075183272361755371e+00,0.000000000000000000e+00,2.149062789976596832e+01,7.848958969116210938e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.992993876338005066e+01,2.075128860771656036e+01,0.000000000000000000e+00,7.362117841839790344e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.252034321427345276e+00,1.078541394323110580e+01,7.714751956666666688e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,7.980716191232204437e+00,8.780933804810047150e+00,7.724471613764762878e+00,1.237556706182658672e+00,8.563693538308143616e+00,9.908145368099212646e+00,6.962617039680480957e+00,5.870790779590606689e+00,0.000000000000000000e+00,1.278060413897037506e+01,2.920796731486916542e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.559697076678276062e+01,9.654302373528480530e+00,8.558823838829994202e+00,6.044441573321819305e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.872210234403610229e+00,0.000000000000000000e+00,1.519019514322280884e+01,1.046839296817779541e+01,0.000000000000000000e+00,1.652730561792850494e+01,1.397321335971355438e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.390460446476936340e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.035851895809173584e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.648042105138301849e+00,1.626704990863800049e+01,7.569143256666666097e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,9.338603578507900238e+00,1.249941863119602203e+01,7.231121510267257690e+00,1.335741579532623291e+00,7.645393498241901398e+00,4.898904226720333099e+00,4.916653856635093689e+00,3.753297515213489532e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.069066006690263748e+01,8.709715865552425385e+00,9.541275091469287872e+00,4.260502196848392487e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.137805778533220291e+01,0.000000000000000000e+00,1.431314244866371155e+01,1.053267654031515121e+01,0.000000000000000000e+00,1.825789913535118103e+01,1.215017057955265045e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.213544547557830811e+01,2.164591893553733826e+01,0.000000000000000000e+00,9.108128771185874939e+00,1.543417098000645638e+00,0.000000000000000000e+00,6.550953313708305359e+00,1.198634199798107147e+01,7.491448910000000350e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.319538787007331848e+01,8.297398835420608521e+00,1.158311106264591217e+01,0.000000000000000000e+00,1.226789556443691254e+01,1.146745570003986359e+01,8.914897255599498749e+00,7.931259721517562866e+00,0.000000000000000000e+00,1.542963430285453796e+01,2.375502930954098701e+00,0.000000000000000000e+00,1.066007439047098160e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.296934887766838074e+01,1.095834277570247650e+01,6.835490278899669647e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.131613306701183319e+00,0.000000000000000000e+00,1.663201972842216492e+01,1.382158026099205017e+01,0.000000000000000000e+00,2.332328833639621735e+01,0.000000000000000000e+00,3.274245075881481171e+00,2.069100625813007355e+01,2.627489671111106873e+01,9.947223998606204987e+00,0.000000000000000000e+00,1.252047017216682434e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.410842254757881165e+01,1.699712261557579041e+01,7.504945561666667153e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,9.332095310091972351e+00,1.249656759202480316e+01,7.224625274538993835e+00,1.331418128684163094e+00,7.639348134398460388e+00,4.892982374876737595e+00,4.911957569420337677e+00,3.749735131859779358e+00,0.000000000000000000e+00,1.420934282243251801e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.068934284150600433e+01,8.703502751886844635e+00,9.535989910364151001e+00,4.256090447306632996e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.137648999691009521e+01,0.000000000000000000e+00,1.431029282510280609e+01,1.052829947322607040e+01,0.000000000000000000e+00,1.825364522635936737e+01,1.214451096951961517e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.213161766529083252e+01,2.164000026881694794e+01,0.000000000000000000e+00,9.102258235216140747e+00,1.541070370003581047e+00,0.000000000000000000e+00,6.543846949934959412e+00,1.198069229722023010e+01,7.305662123333332980e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,9.280368201434612274e+00,1.247141361236572266e+01,7.173181995749473572e+00,1.298602777533233166e+00,7.591930851340293884e+00,4.846583977341651917e+00,4.874887689948081970e+00,3.719674646854400635e+00,0.000000000000000000e+00,1.417143985629081726e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.067914832383394241e+01,8.654231727123260498e+00,9.494582600891590118e+00,4.221366588026285172e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.136460382491350174e+01,0.000000000000000000e+00,1.428700037300586700e+01,1.049292337149381638e+01,0.000000000000000000e+00,1.822069123387336731e+01,1.209982581436634064e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.209808893501758575e+01,2.158696018159389496e+01,0.000000000000000000e+00,9.056014493107795715e+00,1.518918015062808990e+00,0.000000000000000000e+00,6.487800106406211853e+00,1.193453207612037659e+01,7.123301388333332929e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,7.970706410706043243e+00,8.775553777813911438e+00,7.716311328113079071e+00,1.231530983932316303e+00,8.555643670260906219e+00,9.900445155799388885e+00,6.955505013465881348e+00,5.864737275987863541e+00,0.000000000000000000e+00,1.277287773787975311e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.559358745813369751e+01,9.645463302731513977e+00,8.550708852708339691e+00,6.038236245512962341e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.869470320641994476e+00,0.000000000000000000e+00,1.518353186547756195e+01,1.046236388385295868e+01,0.000000000000000000e+00,1.651891954243183136e+01,1.396237969398498535e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.389440923929214478e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.034992761909961700e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.638222724199295044e+00,1.626049704849720001e+01,7.537806693333334307e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.319739095866680145e+01,8.297742120921611786e+00,1.158451888710260391e+01,0.000000000000000000e+00,1.226951077580451965e+01,1.146801345050334930e+01,8.916368782520294189e+00,7.932456620037555695e+00,0.000000000000000000e+00,1.543037891387939453e+01,2.376476693898439407e+00,0.000000000000000000e+00,1.066161882132291794e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.297088198363780975e+01,1.095956657081842422e+01,6.836738847196102142e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.131778933107852936e+00,0.000000000000000000e+00,1.663261994719505310e+01,1.382280617952346802e+01,0.000000000000000000e+00,2.332466855645179749e+01,0.000000000000000000e+00,3.273973986506462097e+00,2.069193489849567413e+01,2.627653598785400391e+01,9.947572238743305206e+00,0.000000000000000000e+00,1.252219296991825104e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.411043271422386169e+01,1.699856653809547424e+01,7.580080803333334449e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,9.349094666540622711e+00,1.250829592347145081e+01,7.239724881947040558e+00,1.338909361511468887e+00,7.654400318861007690e+00,4.905238728970289230e+00,4.923156816512346268e+00,3.758103158324956894e+00,0.000000000000000000e+00,1.422463707625865936e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.069738421589136124e+01,8.718609437346458435e+00,9.550405070185661316e+00,4.265746325254440308e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.138489659875631332e+01,0.000000000000000000e+00,1.432162903249263763e+01,1.054214626550674438e+01,0.000000000000000000e+00,1.826973363757133484e+01,1.216116562485694885e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.214913442730903625e+01,2.166171573102474213e+01,0.000000000000000000e+00,9.117069765925407410e+00,1.546557806432247162e+00,0.000000000000000000e+00,6.559202075004577637e+00,1.199642680585384369e+01,7.606995501666666826e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.333607122302055359e+01,8.333987407386302948e+00,1.168390393257141113e+01,0.000000000000000000e+00,1.238630712032318115e+01,1.151686333119869232e+01,9.017027169466018677e+00,8.011858202517032623e+00,0.000000000000000000e+00,1.549940690398216248e+01,2.440629499033093452e+00,0.000000000000000000e+00,1.076253768056631088e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.308200456202030182e+01,1.105111267417669296e+01,6.923328898847103119e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.147772498428821564e+00,0.000000000000000000e+00,1.669344022870063782e+01,1.391964808106422424e+01,0.000000000000000000e+00,2.343549102544784546e+01,0.000000000000000000e+00,3.265025913715362549e+00,2.077138602733612061e+01,2.640828967094421387e+01,9.984499141573905945e+00,0.000000000000000000e+00,1.264746032655239105e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.425201356410980225e+01,1.710574239492416382e+01,7.356095071666666207e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.318932965397834778e+00,8.951696045696735382e+00,8.112359456717967987e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.211185283958911896e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.744536429643630981e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.325941652059555054e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.134566843509674072e+00,1.162068136036396027e+01,5.708747076666665921e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.365001305937767029e+00,8.352685496211051941e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.016838992945849895e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.611055178567767143e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.430486023426055908e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.087629541754722595e+01,9.267384223639965057e+00,5.348695640833333043e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.755859367549419403e+00,9.923480674624443054e+00,9.771322384476661682e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.143151830881834030e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.476113639771938324e+01,1.528263591229915619e+01,0.000000000000000000e+00,9.642014876008033752e+00,2.012585038319230080e+00,0.000000000000000000e+00,9.137925244867801666e+00,1.085209343582391739e+01,7.471335829999999900e-01
